5,112.85989422669039,33.97796342265821,-2.2814416877470904
100,146.35218113247788,54.71607267910413,1.1820507568731262
200,134.56294947715287,51.15446932479848,6.411675819400914
300,114.80447684287456,40.14148342174445,-16.970580255339573
400,127.0771376549983,41.55991261903776,-3.145666669233652
500,127.70704876184718,38.21064260000749,-38.22893438451621
600,119.26813016971695,31.58228933289901,-31.569093148274735
700,116.37578052146752,34.388704141867045,-62.754617672596154
800,127.21321667256507,41.830960111179465,-3.2933856502122048
900,107.8096587393261,34.268448935709884,-43.022493258483735
1000,127.6525206213277,36.521937001170805,-17.088453478060988
1100,131.5822434236149,43.2416253820071,-7.06603513178052
1200,133.86322845665597,37.97257511011512,-4.960558726920806
1300,108.373972232438,37.033739542481385,-2.008717994391734
1400,129.17742068068145,41.576873074592264,-0.8114775242261256
1500,122.95934374697104,40.95287912827924,-16.233283566296652
1600,122.04949755914379,39.41265999023791,-6.014878903213476
1700,115.63640823113303,44.47293953641509,-1.2467930454882508
1800,127.5942466306015,43.98772047661363,0.4284803172378382
1900,114.59793990337977,37.40225038899396,-68.49365845528693
2000,123.85094169001445,46.97225237887786,-40.015433311008366
2100,130.67087553212724,50.276706273481004,8.704259168104766
2200,135.3079638350318,50.52522287309959,-6.823705672121474
2300,131.13939353831057,42.21531632633005,-2.4107421581030346
2400,125.46853654345858,55.1972558115814,11.192246569071369
2500,122.56791121880076,53.85966447967906,-2.261434216694969
2600,143.16834321914718,52.991516528714264,-18.57773559575204
2700,130.70398579095058,57.65826072384865,15.461790258217857
2800,121.99631925255193,58.39318017513968,15.526535437694829
2900,129.1133119213858,58.72159847449081,17.74777868932451
3000,132.19209508666,58.30768188396844,13.238466642201058
3100,132.14120785642746,59.04326986287738,8.347018689027227
3200,131.67277904668532,60.23955989732792,16.664802501508273
3300,129.94461678378025,61.424944739979296,20.296240124286467
3400,130.83778894110884,61.85900146016412,16.059859106111116
3500,131.4424919705691,61.11341064479734,16.516853460087855
3600,138.75238291288014,62.683712480554895,8.838221485206152
3700,137.41658229839106,57.91668013541219,-5.199602679997788
3800,133.6159288812902,62.47088948256644,13.143746519913712
3900,126.87666988606821,59.968437694677945,-3.355461656918358
4000,133.88159033593507,60.67875772012257,-11.345015259556149
4100,140.71025508646625,61.929134700470584,-10.186674052689716
