0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,-2.976968170074713,2.9282782384485984,-1.666666666666643
-2.9570561916996105,0.0,2.0875667971486536,0.0,-1.166666666666643
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
3.3707000106898413,0.0,-2.3872291712053766,0.0,1.3333333333333144
-6.299685010446865e-05,-0.00015749212526827705,-5.2497375094162635e-05,-6.299685010446865e-05,0.0
-4.237394323928925,-4.1997900069645766e-05,2.9805029162369863,-5.2497375122584344e-06,-1.666666666666643
-4.513601800820101,2.815395635028665,-5.2497375122584344e-06,-5.2497375122584344e-06,-4.9999999999999005
-5.249737508705721e-06,-5.2497375122584344e-06,-5.2497375122584344e-06,0.0,0.0
5.091610898676645,-5.2497375122584344e-06,-5.2497375122584344e-06,-5.24973749804758e-06,5.665820311795002
-0.00029920564093899316,-0.000225716665084974,-8.39879259189047e-05,-0.00012073398870882102,0.0
-1.0498950068438262e-05,2.789840659607421,-1.049895007554369e-05,-2.928320234248872,-1.6666666666666572
-1.0498950068438262e-05,-1.049895007554369e-05,-2.6808562908678226,2.636882285943969,-1.4999999999999858
-4.1995800280858475e-05,-4.199580027375305e-05,-1.049895007554369e-05,0.0,0.0
-4.1995800280858475e-05,-4.19958002879639e-05,2.9769576711246373,-2.931529138640059,1.666666666666643
-0.00040940393691712984,-0.00039891286053261865,-0.00016271561659664258,-0.00014696482939768885,0.0
-6.299055094416417e-05,0.0,-1.574763773248833e-05,-6.299055094416417e-05,0.0
-0.00012598110188832834,-6.299055094416417e-05,-6.299055094416417e-05,-6.299055094416417e-05,0.0
-6.299055094771688e-05,-6.299055094416417e-05,0.0,0.0,0.0
-6.299055094416417e-05,-0.00012598110188832834,-6.299055094416417e-05,0.0,0.0
-6.299055094416417e-05,-0.00012598110188832834,-6.299055094416417e-05,-6.299055094416417e-05,0.0
-6.299055094416417e-05,-6.299055094416417e-05,-6.299055095837502e-05,-6.299055094416417e-05,0.0
-6.299055094416417e-05,-6.299055094416417e-05,-6.299055094416417e-05,0.0,0.0
-6.299055094771688e-05,-6.299055094416417e-05,-6.299055094416417e-05,-6.299055094416417e-05,0.0
-6.299055094416417e-05,0.0,-6.299055094416417e-05,-6.299055094416417e-05,0.0
-6.299055094416417e-05,-6.299055094416417e-05,-6.299055094416417e-05,-6.299055094416417e-05,0.0
0.0,-0.00012598110188832834,-6.299055094416417e-05,-6.299055094416417e-05,0.0
0.0,-6.299055094416417e-05,0.0,-6.299055094416417e-05,0.0
-6.299055094416417e-05,-6.299055095837502e-05,-6.299055094416417e-05,-6.299055094416417e-05,0.0
-6.299055094771688e-05,-6.299055094416417e-05,-6.299055094416417e-05,-6.299055094416417e-05,0.0
-6.299055094416417e-05,0.0,-6.299055094416417e-05,0.0,0.0
-0.00012598110188832834,-6.299055094416417e-05,-6.299055094416417e-05,-6.299055094416417e-05,0.0
-6.299055094416417e-05,0.0,-6.299055094416417e-05,-6.299055095837502e-05,0.0
-6.299055094771688e-05,-0.00012598110188832834,-6.299055094416417e-05,0.0,0.0
