-0.41999999999999993,-0.20999999999999996,-0.26249999999999996,-0.20999999999999996,0.0
-0.05249999999999999,-0.20999999999999996,-0.05249999999999999,-0.20999999999999996,0.0
-0.2100000000000002,0.0,-0.41999999999999993,-0.05249999999999999,0.0
0.0,-0.05249999999999999,-0.05250000000000021,-0.05249999999999999,0.0
-0.20999999999999996,-0.05249999999999999,-0.41999999999999993,-0.20999999999999996,0.0
-0.41999999999999993,-0.20999999999999996,-0.05249999999999977,-0.20999999999999996,0.0
-0.05250000000000021,-0.05250000000000021,-0.05250000000000021,-0.05250000000000021,0.0
0.0,-0.20999999999999996,-0.20999999999999996,-0.05249999999999977,0.0
-0.20999999999999996,-0.20999999999999996,-0.05250000000000021,-0.20999999999999996,0.0
-0.20999999999999996,0.0,-0.41999999999999993,-0.20999999999999996,0.0
-0.20999999999999996,-0.20999999999999996,-0.05249999999999977,-0.20999999999999996,0.0
-0.20999999999999996,-0.20999999999999996,0.0,0.0,0.0
-0.20999999999999996,0.0,-0.20999999999999996,-0.20999999999999996,0.0
-0.20999999999999996,-0.20999999999999996,-0.20999999999999996,-0.05250000000000021,0.0
-0.20999999999999996,-0.05249999999999977,-0.05250000000000021,-0.05250000000000021,0.0
-0.20999999999999996,-0.2100000000000004,0.0,-0.05249999999999977,0.0
-0.20999999999999996,-0.20999999999999996,-0.4200000000000004,-0.20999999999999996,0.0
0.0,0.0,0.0,-0.20999999999999996,0.0
-0.05250000000000021,-0.05249999999999977,-0.41999999999999993,-0.20999999999999996,0.0
-0.20999999999999996,-0.41999999999999993,-0.20999999999999908,-0.2100000000000004,0.0
-0.20999999999999996,-0.05250000000000021,-0.41999999999999993,-0.20999999999999908,0.0
-0.20999999999999996,0.0,-0.05250000000000021,-0.21000000000000085,0.0
-0.052499999999999325,-0.20999999999999996,0.0,-0.20999999999999996,0.0
0.0,-0.20999999999999996,-0.20999999999999996,-0.20999999999999996,0.0
0.0,-0.41999999999999993,-0.20999999999999996,-0.05250000000000021,0.0
-0.21000000000000085,-0.41999999999999993,-0.20999999999999996,-0.20999999999999908,0.0
-0.052499999999999325,-0.20999999999999996,-0.05250000000000021,-0.21000000000000085,0.0
-0.05250000000000021,-0.20999999999999996,-0.20999999999999996,-0.20999999999999996,0.0
-0.20999999999999996,-0.20999999999999996,-0.05250000000000021,-0.20999999999999996,0.0
-0.05250000000000021,-0.20999999999999996,-0.20999999999999996,-0.20999999999999996,0.0
-0.05250000000000021,-0.41999999999999993,-0.20999999999999996,-0.20999999999999996,0.0
0.0,-0.41999999999999993,-0.20999999999999996,-0.20999999999999996,0.0
-0.20999999999999996,-0.20999999999999996,-0.20999999999999996,-0.20999999999999996,0.0
